A_new,T1,T2,T3,T4,T5,X1,X2,X3,X4,X5,X6,Y1,Y2,Y3,Y4,Y5,Y6,B,C,D
67a345b857208db7afeb3e4c18201f8ac45b0e7816400bac99d7f4b0c4813699,278,315,540,674,833,0.495169082,0.508454106,0.502415459,0.845410628,0.855072464,0.160628019,0.849811321,0.825283019,0.59509434,0.336603774,0.346037736,0.632830189,1,2,1
67a345b857208db7afeb3e4c18201f8ac45b0e7816400bac99d7f4b0c4813699,249,357,1050,1208,1333,0.515700483,0.515700483,0.845410628,0.464975845,0.462560386,0.856280193,0.619622642,0.58754717,0.374339623,0.846037736,0.838490566,0.053584906,1,2,1
67a345b857208db7afeb3e4c18201f8ac45b0e7816400bac99d7f4b0c4813699,336,341,725,875,1100,0.13647343,0.125603865,0.475845411,0.502415459,0.506038647,0.148550725,0.351535836,0.366894198,0.851535836,0.105802048,0.155290102,0.629692833,1,2,1
67a345b857208db7afeb3e4c18201f8ac45b0e7816400bac99d7f4b0c4813699,290,357,466,607,791,0.84057971,0.84057971,0.106280193,0.489130435,0.516908213,0.535024155,0.585660377,0.630943396,0.108301887,0.389433962,0.398867925,0.619622642,1,2,1
67a345b857208db7afeb3e4c18201f8ac45b0e7816400bac99d7f4b0c4813699,191,349,549,732,883,0.467391304,0.466183575,0.496376812,0.131642512,0.124396135,0.845410628,0.640377358,0.634716981,0.893207547,0.636603774,0.629056604,0.08,1,2,1
67a345b857208db7afeb3e4c18201f8ac45b0e7816400bac99d7f4b0c4813699,184,775,1350,1482,1625,0.520531401,0.503623188,0.524154589,0.138888889,0.128019324,0.512077295,0.629056604,0.598867925,0.883773585,0.163018868,0.174339623,0.461132075,1,2,1
67a345b857208db7afeb3e4c18201f8ac45b0e7816400bac99d7f4b0c4813699,465,472,607,757,874,0.844202899,0.845410628,0.112318841,0.509661836,0.516908213,0.140096618,0.074339623,0.08754717,0.355471698,0.583773585,0.604528302,0.621509434,1,2,1
67a345b857208db7afeb3e4c18201f8ac45b0e7816400bac99d7f4b0c4813699,191,273,457,582,825,0.128019324,0.126811594,0.520531401,0.52173913,0.528985507,0.518115942,0.127169811,0.138490566,0.589433962,0.370566038,0.338490566,0.108301887,1,2,1
67a345b857208db7afeb3e4c18201f8ac45b0e7816400bac99d7f4b0c4813699,190,290,608,757,866,0.153381643,0.141304348,0.503623188,0.157004831,0.141304348,0.858695652,0.404528302,0.440377358,0.123396226,0.16490566,0.147924528,0.100754717,1,2,1
67a345b857208db7afeb3e4c18201f8ac45b0e7816400bac99d7f4b0c4813699,161,524,816,982,1258,0.861111111,0.865942029,0.134057971,0.853864734,0.839371981,0.508454106,0.38754717,0.376226415,0.576226415,0.636603774,0.634716981,0.917735849,1,2,1
67a345b857208db7afeb3e4c18201f8ac45b0e7816400bac99d7f4b0c4813699,167,333,558,692,909,0.842995169,0.84178744,0.140096618,0.844202899,0.850241546,0.479468599,0.070566038,0.066792453,0.366792453,0.349811321,0.317735849,0.623396226,1,2,1
67a345b857208db7afeb3e4c18201f8ac45b0e7816400bac99d7f4b0c4813699,185,374,557,707,933,0.858695652,0.846618357,0.512077295,0.518115942,0.54589372,0.52294686,0.385660377,0.393207547,0.353584906,0.640377358,0.655471698,0.136603774,1,2,1
67a345b857208db7afeb3e4c18201f8ac45b0e7816400bac99d7f4b0c4813699,231,733,1142,1316,1508,0.472222222,0.496376812,0.84178744,0.121980676,0.132850242,0.155797101,0.393207547,0.378113208,0.642264151,0.08,0.112075472,0.463018868,1,2,1
67a345b857208db7afeb3e4c18201f8ac45b0e7816400bac99d7f4b0c4813699,272,349,540,691,799,0.501207729,0.496376812,0.491545894,0.138888889,0.142512077,0.880434783,0.613962264,0.612075472,0.383773585,0.155471698,0.161132075,0.366792453,1,2,1
67a345b857208db7afeb3e4c18201f8ac45b0e7816400bac99d7f4b0c4813699,240,357,625,749,908,0.134057971,0.1352657,0.486714976,0.147342995,0.131642512,0.498792271,0.123396226,0.140377358,0.636603774,0.396981132,0.396981132,0.86490566,1,2,1
13f5db6d560808df2ec737b6e0de999eb884cb33b4da6858ccbed561512dfb3e,269,540,813,1021,1246,0.8552,0.8712,0.864,0.131466667,0.508533333,0.529866667,0.621848739,0.365546218,0.076890756,0.347478992,0.148319328,0.41302521,1,2,1
13f5db6d560808df2ec737b6e0de999eb884cb33b4da6858ccbed561512dfb3e,281,715,1845,2069,2327,0.8488,0.565333333,0.5032,0.867466667,0.141333333,0.1288,0.327731092,0.841596639,0.015546218,0.638655462,0.614705882,0.123109244,1,2,1
13f5db6d560808df2ec737b6e0de999eb884cb33b4da6858ccbed561512dfb3e,234,499,1673,1821,2080,0.4968,0.085333333,0.548533333,0.482666667,0.860533333,0.195466667,0.379411765,0.103781513,0.585294118,0.81512605,0.323529412,0.348739496,1,2,1
13f5db6d560808df2ec737b6e0de999eb884cb33b4da6858ccbed561512dfb3e,241,592,1041,1407,1681,0.489866667,0.109333333,0.529866667,0.1352,0.846133333,0.4968,0.361344538,0.393697479,0.106302521,0.616386555,0.100840336,0.854201681,1,2,1
13f5db6d560808df2ec737b6e0de999eb884cb33b4da6858ccbed561512dfb3e,297,572,973,1204,1379,0.484533333,0.1992,0.485333333,0.161866667,0.491466667,0.5048,0.879411765,0.644117647,0.040756303,0.118907563,0.351680672,0.68907563,1,2,1
13f5db6d560808df2ec737b6e0de999eb884cb33b4da6858ccbed561512dfb3e,333,1016,1366,1539,2030,0.150133333,0.493333333,0.869333333,0.530666667,0.485333333,0.824,0.368487395,0.862605042,0.610504202,0.378151261,0.127310924,0.390756303,1,2,1
13f5db6d560808df2ec737b6e0de999eb884cb33b4da6858ccbed561512dfb3e,264,764,1138,1445,1645,0.507466667,0.489866667,0.125333333,0.857866667,0.5352,0.172533333,0.899159664,0.645798319,0.022268908,0.351680672,0.100840336,0.633193277,1,2,1
13f5db6d560808df2ec737b6e0de999eb884cb33b4da6858ccbed561512dfb3e,308,582,1158,1448,1639,0.481866667,0.1368,0.118133333,0.4792,0.8728,0.812533333,0.386554622,0.617647059,0.429831933,0.103781513,0.116386555,0.385294118,1,2,1
13f5db6d560808df2ec737b6e0de999eb884cb33b4da6858ccbed561512dfb3e,372,873,1522,1837,2060,0.498666667,0.136,0.5032,0.145866667,0.8888,0.570666667,0.865546218,0.352941176,0.029411765,0.584033613,0.606302521,0.528151261,1,2,1
13f5db6d560808df2ec737b6e0de999eb884cb33b4da6858ccbed561512dfb3e,351,648,973,1247,1528,0.5288,0.478133333,0.882666667,0.145866667,0.153866667,0.515466667,0.647058824,0.424369748,0.081092437,0.343277311,0.628991597,0.858403361,1,2,1
13f5db6d560808df2ec737b6e0de999eb884cb33b4da6858ccbed561512dfb3e,271,700,1108,1514,1906,0.146666667,0.523466667,0.484533333,0.086133333,0.878133333,0.182133333,0.341596639,0.312184874,0.844537815,0.631512605,0.02394958,0.074369748,1,2,1
13f5db6d560808df2ec737b6e0de999eb884cb33b4da6858ccbed561512dfb3e,338,572,872,1104,1479,0.8712,0.536,0.5032,0.516533333,0.0968,0.836533333,0.033613445,0.613445378,0.376890756,0.082773109,0.134453782,0.624789916,1,2,1
13f5db6d560808df2ec737b6e0de999eb884cb33b4da6858ccbed561512dfb3e,251,524,1100,1657,2031,0.1432,0.5272,0.5528,0.904,0.185866667,0.832,0.613445378,0.612184874,0.06302521,0.425630252,0.10210084,0.183613445,1,2,1
13f5db6d560808df2ec737b6e0de999eb884cb33b4da6858ccbed561512dfb3e,256,607,1272,1596,1886,0.157333333,0.4888,0.530666667,0.115466667,0.854133333,0.853333333,0.555882353,0.074369748,0.574369748,0.118907563,0.607983193,0.10210084,1,2,1
13f5db6d560808df2ec737b6e0de999eb884cb33b4da6858ccbed561512dfb3e,282,614,797,937,1163,0.133333333,0.884533333,0.529866667,0.1208,0.517333333,0.5032,0.671008403,0.28697479,0.607983193,0.127310924,0.389495798,0.857142857,1,2,1
13f5db6d560808df2ec737b6e0de999eb884cb33b4da6858ccbed561512dfb3e,297,690,1438,1711,2004,0.508533333,0.195466667,0.856,0.221333333,0.451466667,0.524533333,0.320588235,0.591176471,0.378151261,0.330672269,0.560084034,0.078571429,1,2,1
13f5db6d560808df2ec737b6e0de999eb884cb33b4da6858ccbed561512dfb3e,289,582,838,1088,1480,0.852533333,0.841866667,0.488,0.157333333,0.165333333,0.482666667,0.592436975,0.343277311,0.576890756,0.360084034,0.575630252,0.812184874,1,2,1
13f5db6d560808df2ec737b6e0de999eb884cb33b4da6858ccbed561512dfb3e,365,782,1180,1555,2078,0.804533333,0.8248,0.515466667,0.145866667,0.5208,0.554666667,0.555882353,0.065966387,0.341596639,0.593697479,0.135714286,0.892016807,1,2,1
13f5db6d560808df2ec737b6e0de999eb884cb33b4da6858ccbed561512dfb3e,430,889,1339,1721,1894,0.126133333,0.486133333,0.845333333,0.867466667,0.166133333,0.522666667,0.02394958,0.645798319,0.592436975,0.084033613,0.618907563,0.37394958,1,2,1
0c9210a21768ce0a19ec8341e40802429479656f8c3d95fcaba9cbafcefcaa5b,405,815,1180,1548,1917,0.156944444,0.130555556,0.534722222,0.161111111,0.5,0.826388889,0.591966173,0.213530655,0.820295983,0.405919662,0.841437632,0.579281184,0,1,1
0c9210a21768ce0a19ec8341e40802429479656f8c3d95fcaba9cbafcefcaa5b,751,1546,1893,10060,11026,0.498611111,0.8375,0.144444444,0.859722222,0.120833333,0.541666667,0.188160677,0.558139535,0.179704017,0.399577167,0.137420719,0.596194503,0,1,1
0c9210a21768ce0a19ec8341e40802429479656f8c3d95fcaba9cbafcefcaa5b,451,1097,1616,2107,2495,0.822222222,0.259722222,0.511111111,0.876388889,0.504166667,0.527777778,0.40719697,0.462121212,0.367424242,0.191287879,0.365530303,0.875,0,1,1
0c9210a21768ce0a19ec8341e40802429479656f8c3d95fcaba9cbafcefcaa5b,343,901,1290,1699,2046,0.505555556,0.822222222,0.523611111,0.511111111,0.518055556,0.809722222,0.418604651,0.241014799,0.202959831,0.636363636,0.236786469,0.570824524,0,1,1
0c9210a21768ce0a19ec8341e40802429479656f8c3d95fcaba9cbafcefcaa5b,368,736,1123,1533,1840,0.516666667,0.130555556,0.506944444,0.851388889,0.531944444,0.529166667,0.395348837,0.200845666,0.22410148,0.600422833,0.196617336,0.598308668,0,1,1
0c9210a21768ce0a19ec8341e40802429479656f8c3d95fcaba9cbafcefcaa5b,2081,2764,3732,4162,4529,0.2,0.519444444,0.880555556,0.543055556,0.805555556,0.181944444,0.619318182,0.893939394,0.212121212,0.647727273,0.227272727,0.183712121,0,1,1
194a5910d910b41cba91746fb0cf410e1ca01d582280f8eacd0b9d32c16782bc,422,2324,2941,3309,3583,0.145652174,0.86884058,0.847826087,0.132850242,0.83647343,0.135990338,0.164528302,0.324150943,0.637358491,0.598490566,0.603396226,0.422264151,1,1,1
194a5910d910b41cba91746fb0cf410e1ca01d582280f8eacd0b9d32c16782bc,4521,4864,5171,5463,5807,0.189130435,0.504830918,0.140821256,0.881642512,0.142512077,0.590096618,0.65509434,0.84754717,0.376981132,0.572075472,0.402264151,0.388301887,1,1,1
194a5910d910b41cba91746fb0cf410e1ca01d582280f8eacd0b9d32c16782bc,318,1103,1712,2113,2557,0.153864734,0.49589372,0.876811594,0.088647343,0.861594203,0.476570048,0.368301887,0.139245283,0.599622642,0.190943396,0.543018868,0.810943396,1,1,1
194a5910d910b41cba91746fb0cf410e1ca01d582280f8eacd0b9d32c16782bc,986,1429,1764,2181,2574,0.842270531,0.852657005,0.516908213,0.514492754,0.512077295,0.184299517,0.688135593,0.409152542,0.116271186,0.666779661,0.082372881,0.145762712,1,1,1
194a5910d910b41cba91746fb0cf410e1ca01d582280f8eacd0b9d32c16782bc,1145,1596,1956,2390,2791,0.832608696,0.830193237,0.507246377,0.497584541,0.486231884,0.147342995,0.647457627,0.379661017,0.145762712,0.649830508,0.125423729,0.150169492,1,1,1
194a5910d910b41cba91746fb0cf410e1ca01d582280f8eacd0b9d32c16782bc,534,968,1268,1588,1938,0.162560386,0.860628019,0.856763285,0.137681159,0.860628019,0.513768116,0.693962264,0.317735849,0.607169811,0.387169811,0.549433962,0.868679245,1,1,1
ee643c11150a3592bfe39d6ca0976958a75b61819f8c83cccc5c37b690e5a620,299,841,989,1089,1332,0.544,0.569866667,0.091466667,0.568,0.149333333,0.154666667,0.420168067,0.910504202,0.600840336,0.411764706,0.630252101,0.137394958,1,2,1
ee643c11150a3592bfe39d6ca0976958a75b61819f8c83cccc5c37b690e5a620,291,559,707,798,941,0.584,0.555466667,0.150133333,0.594666667,0.180533333,0.562666667,0.082773109,0.408823529,0.148319328,0.100840336,0.124789916,0.942436975,1,2,1
ee643c11150a3592bfe39d6ca0976958a75b61819f8c83cccc5c37b690e5a620,302,540,690,824,973,0.5528,0.110133333,0.564533333,0.564533333,0.5608,0.171466667,0.415966387,0.070168067,0.630252101,0.378151261,0.596638655,0.322268908,1,2,1
ee643c11150a3592bfe39d6ca0976958a75b61819f8c83cccc5c37b690e5a620,416,716,873,981,1107,0.563466667,0.884533333,0.1368,0.56,0.144,0.547466667,0.390756303,0.630252101,0.366806723,0.378151261,0.40210084,0.91302521,1,2,1
ee643c11150a3592bfe39d6ca0976958a75b61819f8c83cccc5c37b690e5a620,308,558,666,792,1125,0.5352,0.829333333,0.484533333,0.569866667,0.4728,0.564533333,0.337394958,0.558823529,0.920168067,0.360084034,0.854201681,0.21302521,1,2,1
ee643c11150a3592bfe39d6ca0976958a75b61819f8c83cccc5c37b690e5a620,238,1490,1648,1739,1848,0.577866667,0.147466667,0.116533333,0.572533333,0.126133333,0.574133333,0.09789916,0.180672269,0.630252101,0.162605042,0.698739496,0.386554622,1,2,1
ee643c11150a3592bfe39d6ca0976958a75b61819f8c83cccc5c37b690e5a620,257,708,857,923,1082,0.568,0.856,0.1048,0.544,0.113866667,0.544,0.651260504,0.428571429,0.141596639,0.680672269,0.151260504,0.156722689,1,2,1
ee643c11150a3592bfe39d6ca0976958a75b61819f8c83cccc5c37b690e5a620,207,407,557,707,916,0.52,0.134133333,0.830133333,0.555466667,0.8152,0.84,0.659663866,0.127310924,0.595378151,0.654201681,0.65,0.084033613,1,2,1
ee643c11150a3592bfe39d6ca0976958a75b61819f8c83cccc5c37b690e5a620,231,548,715,822,955,0.545866667,0.141333333,0.821333333,0.492533333,0.846133333,0.8168,0.953781513,0.620588235,0.403361345,0.833193277,0.362605042,0.612184874,1,2,1
ee643c11150a3592bfe39d6ca0976958a75b61819f8c83cccc5c37b690e5a620,275,500,708,891,1048,0.904,0.467466667,0.875466667,0.891466667,0.843466667,0.858666667,0.109243697,0.318067227,0.606302521,0.100840336,0.549159664,0.344537815,1,2,1
ee643c11150a3592bfe39d6ca0976958a75b61819f8c83cccc5c37b690e5a620,241,516,841,1099,1340,0.561866667,0.529866667,0.849866667,0.554666667,0.833866667,0.539466667,0.906302521,0.595378151,0.403361345,0.83907563,0.319327731,0.065966387,1,2,1
ee643c11150a3592bfe39d6ca0976958a75b61819f8c83cccc5c37b690e5a620,281,498,616,706,891,0.540533333,0.546666667,0.163466667,0.557333333,0.166133333,0.163466667,0.366806723,0.858403361,0.368487395,0.396218487,0.362605042,0.061764706,1,2,1
2e041c29618f901986e4a44c7b54bbe58df06e9d4ff38e586537195e8772803d,301,744,1288,1538,2006,0.841794872,0.538461538,0.813589744,0.164871795,0.164102564,0.18025641,0.118951613,0.382258065,0.324596774,0.339112903,0.143145161,0.163306452,1,2,1
2e041c29618f901986e4a44c7b54bbe58df06e9d4ff38e586537195e8772803d,242,476,710,936,1061,0.833333333,0.543589744,0.211025641,0.842820513,0.526410256,0.512820513,0.101209677,0.098790323,0.336693548,0.589112903,0.381048387,0.442741935,1,2,1
2e041c29618f901986e4a44c7b54bbe58df06e9d4ff38e586537195e8772803d,418,853,1053,1714,1863,0.209487179,0.552051282,0.84025641,0.855641026,0.516153846,0.51974359,0.639112903,0.405241935,0.358064516,0.094758065,0.848790323,0.866129032,1,2,1
2e041c29618f901986e4a44c7b54bbe58df06e9d4ff38e586537195e8772803d,216,727,902,1145,1278,0.537692308,0.178717949,0.185384615,0.121282051,0.854615385,0.846923077,0.609274194,0.333870968,0.631048387,0.122983871,0.354032258,0.37016129,1,2,1
2e041c29618f901986e4a44c7b54bbe58df06e9d4ff38e586537195e8772803d,610,1220,1496,1788,1937,0.203333333,0.506923077,0.509487179,0.823076923,0.830769231,0.851282051,0.555645161,0.648387097,0.866129032,0.629435484,0.04233871,0.067741935,1,2,1
2e041c29618f901986e4a44c7b54bbe58df06e9d4ff38e586537195e8772803d,333,644,869,1187,1328,0.181282051,0.507692308,0.464102564,0.831538462,0.177692308,0.211025641,0.143145161,0.435887097,0.930645161,0.675403226,0.6375,0.632258065,1,2,1
2e041c29618f901986e4a44c7b54bbe58df06e9d4ff38e586537195e8772803d,1203,1546,1747,1964,2105,0.133333333,0.523846154,0.181282051,0.160769231,0.487948718,0.482820513,0.627016129,0.659274194,0.377016129,0.077016129,0.075806452,0.085080645,1,2,1
2e041c29618f901986e4a44c7b54bbe58df06e9d4ff38e586537195e8772803d,919,1513,1772,2023,2147,0.194871795,0.858205128,0.806923077,0.528205128,0.53,0.527435897,0.322983871,0.036693548,0.613306452,0.356854839,0.616129032,0.610887097,1,2,1
2e041c29618f901986e4a44c7b54bbe58df06e9d4ff38e586537195e8772803d,477,1872,2165,2374,2499,0.161538462,0.481282051,0.500769231,0.803333333,0.821282051,0.826410256,0.159274194,0.368951613,0.072983871,0.631048387,0.390322581,0.389112903,1,2,1
2e041c29618f901986e4a44c7b54bbe58df06e9d4ff38e586537195e8772803d,208,426,627,978,1127,0.513589744,0.505128205,0.235128205,0.191538462,0.811025641,0.821282051,0.390322581,0.124193548,0.081048387,0.506048387,0.355241935,0.402419355,1,2,1
2e041c29618f901986e4a44c7b54bbe58df06e9d4ff38e586537195e8772803d,1070,1463,1806,2157,2290,0.849487179,0.537692308,0.930769231,0.587179487,0.199230769,0.195641026,0.610887097,0.664516129,0.070564516,0.37016129,0.127016129,0.122983871,1,2,1
2e041c29618f901986e4a44c7b54bbe58df06e9d4ff38e586537195e8772803d,710,2410,2796,3874,4032,0.505897436,0.831538462,0.163333333,0.539230769,0.193076923,0.185384615,0.092250923,0.399630996,0.305166052,0.874538745,0.152398524,0.111808118,1,2,1
2e041c29618f901986e4a44c7b54bbe58df06e9d4ff38e586537195e8772803d,418,659,842,1044,1269,0.491538462,0.494102564,0.476153846,0.187948718,0.512820513,0.827435897,0.115498155,0.851291513,0.311070111,0.373800738,0.113284133,0.130258303,1,2,1
2e041c29618f901986e4a44c7b54bbe58df06e9d4ff38e586537195e8772803d,283,610,928,1588,1855,0.495641026,0.494871795,0.487948718,0.194102564,0.494102564,0.817948718,0.124354244,0.934686347,0.33099631,0.362730627,0.133948339,0.139114391,1,2,1
2e041c29618f901986e4a44c7b54bbe58df06e9d4ff38e586537195e8772803d,334,586,819,1078,1212,0.838461538,0.47,0.867435897,0.554615385,0.803333333,0.796666667,0.610887097,0.090725806,0.0625,0.862096774,0.351209677,0.382258065,1,2,1
2e041c29618f901986e4a44c7b54bbe58df06e9d4ff38e586537195e8772803d,359,794,1095,1412,1554,0.505128205,0.838461538,0.187179487,0.495641026,0.18025641,0.175128205,0.102214022,0.401107011,0.349446494,0.856088561,0.125461255,0.113284133,1,2,1
2e041c29618f901986e4a44c7b54bbe58df06e9d4ff38e586537195e8772803d,684,936,1136,1722,1863,0.18974359,0.842820513,0.535897436,0.195641026,0.517179487,0.507692308,0.144354839,0.071774194,0.341935484,0.411693548,0.621370968,0.640322581,1,2,1
556bbc300a306e06f854f8234098f98ea2c13b018a1764ec462ce7447bb7869b,443,943,1412,1875,2242,0.167222222,0.812962963,0.178240741,0.820092593,0.158981481,0.514907407,0.406345476,0.212103408,0.422914219,0.425499412,0.386603995,0.156051704,0,4,1
556bbc300a306e06f854f8234098f98ea2c13b018a1764ec462ce7447bb7869b,381,730,993,1260,1629,0.483888889,0.85037037,0.48,0.483611111,0.513703704,0.497037037,0.539482961,0.636897767,0.622914219,0.347121034,0.605757932,0.154876616,0,4,1
556bbc300a306e06f854f8234098f98ea2c13b018a1764ec462ce7447bb7869b,308,611,1088,1480,1977,0.843240741,0.808333333,0.822222222,0.444537037,0.868425926,0.152592593,0.377790834,0.156756757,0.389776733,0.363689777,0.37520564,0.39106933,0,4,1
556bbc300a306e06f854f8234098f98ea2c13b018a1764ec462ce7447bb7869b,827,1210,1521,1810,2357,0.143796296,0.474166667,0.131111111,0.150833333,0.171851852,0.815648148,0.39306698,0.597414806,0.404465335,0.119741481,0.406345476,0.378378378,0,4,1
556bbc300a306e06f854f8234098f98ea2c13b018a1764ec462ce7447bb7869b,373,715,1132,1501,1916,0.528333333,0.134722222,0.513703704,0.1575,0.480740741,0.803703704,0.36439483,0.331844888,0.396827262,0.586016451,0.37520564,0.543948296,0,4,1
556bbc300a306e06f854f8234098f98ea2c13b018a1764ec462ce7447bb7869b,286,652,1101,1560,2005,0.80712963,0.463611111,0.809814815,0.151574074,0.858888889,0.469259259,0.572620447,0.57520564,0.599412456,0.589776733,0.59106933,0.833137485,0,4,1
f7c7b2d527f140ef46c58fd62342b0d4c36f4b2d506eca9f51343fa8904286d6,466,1235,1718,2950,3183,0.484,0.838666667,0.176,0.506666667,0.488,0.525333333,0.865546218,0.107142857,0.613445378,0.352941176,0.634453782,0.340336134,1,2,0
f7c7b2d527f140ef46c58fd62342b0d4c36f4b2d506eca9f51343fa8904286d6,416,785,1235,1901,2235,0.496,0.5,0.508,0.16,0.848,0.162666667,0.897058824,0.615546218,0.352941176,0.06302521,0.556722689,0.094537815,1,2,0
f7c7b2d527f140ef46c58fd62342b0d4c36f4b2d506eca9f51343fa8904286d6,701,1917,2268,2499,2749,0.484,0.48,0.178666667,0.138666667,0.485333333,0.148,0.869747899,0.355042017,0.079831933,0.319327731,0.119747899,0.340336134,1,2,0
f7c7b2d527f140ef46c58fd62342b0d4c36f4b2d506eca9f51343fa8904286d6,680,1866,2299,2596,2899,0.849333333,0.528,0.478666667,0.148,0.857333333,0.097333333,0.117647059,0.325630252,0.602941176,0.317226891,0.644957983,0.296218487,1,2,0
f7c7b2d527f140ef46c58fd62342b0d4c36f4b2d506eca9f51343fa8904286d6,415,1599,2434,2665,3117,0.494666667,0.134666667,0.5,0.132,0.829333333,0.14,0.325,0.295454545,0.054545455,0.070454545,0.340909091,0.075,1,2,0
f7c7b2d527f140ef46c58fd62342b0d4c36f4b2d506eca9f51343fa8904286d6,936,1486,1936,3201,3484,0.536,0.172,0.834666667,0.466666667,0.837333333,0.484,0.819327731,0.092436975,0.075630252,0.033613445,0.573529412,0.073529412,1,2,0
f7c7b2d527f140ef46c58fd62342b0d4c36f4b2d506eca9f51343fa8904286d6,1002,2534,2902,3216,3516,0.833333333,0.18,0.504,0.496,0.876,0.5,0.344537815,0.321428571,0.888655462,0.18487395,0.088235294,0.096638655,1,2,0
55755bb20bd23ebeb9f3470a0c3839ac27c872adf111058a2564625f0074c80d,382,1671,2176,2843,3103,0.853055556,0.848425926,0.21537037,0.828148148,0.51462963,0.532685185,0.571604938,0.188148148,0.57308642,0.404444444,0.740123457,0.735061728,0,5,0
55755bb20bd23ebeb9f3470a0c3839ac27c872adf111058a2564625f0074c80d,431,1083,2031,2897,3216,0.155,0.503425926,0.504351852,0.15962963,0.511759259,0.535648148,0.327777778,0.131728395,0.404444444,0.599753086,0.605555556,0.614938272,0,5,0
55755bb20bd23ebeb9f3470a0c3839ac27c872adf111058a2564625f0074c80d,1095,1647,3068,3666,4042,0.846666667,0.505833333,0.502407407,0.163611111,0.489259259,0.505833333,0.175185185,0.756790123,0.354567901,0.587530864,0.170864198,0.209876543,0,5,0
55755bb20bd23ebeb9f3470a0c3839ac27c872adf111058a2564625f0074c80d,377,906,3143,3587,3899,0.501944444,0.823518519,0.177777778,0.524444444,0.507314815,0.514166667,0.192592593,0.158518519,0.376296296,0.812469136,0.38345679,0.376296296,0,5,0
55755bb20bd23ebeb9f3470a0c3839ac27c872adf111058a2564625f0074c80d,515,1240,1668,2338,2756,0.514444444,0.184351852,0.498796296,0.157222222,0.843518519,0.848425926,0.792222222,0.611358025,0.613580247,0.372716049,0.630864198,0.648271605,0,5,0
55755bb20bd23ebeb9f3470a0c3839ac27c872adf111058a2564625f0074c80d,313,1553,1959,2796,3108,0.502962963,0.497037037,0.517777778,0.832037037,0.187037037,0.195277778,0.42691358,0.138271605,0.779135802,0.147654321,0.384938272,0.377037037,0,5,0
55755bb20bd23ebeb9f3470a0c3839ac27c872adf111058a2564625f0074c80d,416,1046,1497,2246,2554,0.458518519,0.154814815,0.810833333,0.159444444,0.518055556,0.523888889,0.124567901,0.139753086,0.346666667,0.369012346,0.562222222,0.562222222,0,5,0
55755bb20bd23ebeb9f3470a0c3839ac27c872adf111058a2564625f0074c80d,692,1511,1877,2588,2901,0.490277778,0.484166667,0.16037037,0.50537037,0.525833333,0.498333333,0.144814815,0.574444444,0.571604938,0.35308642,0.732839506,0.758271605,0,5,0
55755bb20bd23ebeb9f3470a0c3839ac27c872adf111058a2564625f0074c80d,404,1122,1439,2436,2737,0.503703704,0.141851852,0.827407407,0.507592593,0.161666667,0.181111111,0.807407407,0.578765432,0.19037037,0.156419753,0.385679012,0.365432099,0,5,0
55755bb20bd23ebeb9f3470a0c3839ac27c872adf111058a2564625f0074c80d,350,830,1757,2108,2405,0.507777778,0.501481481,0.485833333,0.831018519,0.822222222,0.844444444,0.80382716,0.583209877,0.16,0.350987654,0.204074074,0.186049383,0,5,0
55755bb20bd23ebeb9f3470a0c3839ac27c872adf111058a2564625f0074c80d,345,896,1379,1812,2100,0.50537037,0.5225,0.19212963,0.857407407,0.518518519,0.539537037,0.568641975,0.842839506,0.560740741,0.413209877,0.198271605,0.167160494,0,5,0
55755bb20bd23ebeb9f3470a0c3839ac27c872adf111058a2564625f0074c80d,365,2190,3003,3676,4068,0.185092593,0.1475,0.830833333,0.514166667,0.840555556,0.901111111,0.370493827,0.184567901,0.334320988,0.804567901,0.164320988,0.163580247,0,5,0
55755bb20bd23ebeb9f3470a0c3839ac27c872adf111058a2564625f0074c80d,782,1282,1652,2425,2810,0.121111111,0.79787037,0.46,0.499537037,0.534444444,0.539537037,0.557901235,0.197654321,0.392962963,0.563580247,0.818271605,0.784320988,0,5,0
55755bb20bd23ebeb9f3470a0c3839ac27c872adf111058a2564625f0074c80d,358,1293,1735,2379,2697,0.837407407,0.81712963,0.513888889,0.129166667,0.493425926,0.503888889,0.400123457,0.179506173,0.821111111,0.593950617,0.398641975,0.373333333,0,5,0
55755bb20bd23ebeb9f3470a0c3839ac27c872adf111058a2564625f0074c80d,365,1396,1759,2350,2645,0.828333333,0.542685185,0.818148148,0.836203704,0.174814815,0.178703704,0.379876543,0.395061728,0.562222222,0.198271605,0.404444444,0.421111111,0,5,0
32608fc4a4608e81cbd0e7dea03a3bc799d8dfd039200d7bee6956c54a48c2e6,217,602,1170,1597,1923,0.158133333,0.1688,0.514666667,0.834666667,0.1672,0.814133333,0.124789916,0.152521008,0.381092437,0.581092437,0.163865546,0.138655462,1,2,1
32608fc4a4608e81cbd0e7dea03a3bc799d8dfd039200d7bee6956c54a48c2e6,183,518,844,1137,1338,0.536,0.516533333,0.858666667,0.116533333,0.5208,0.524533333,0.861344538,0.83487395,0.127310924,0.159663866,0.818067227,0.609243697,1,2,1
32608fc4a4608e81cbd0e7dea03a3bc799d8dfd039200d7bee6956c54a48c2e6,185,418,668,936,1187,0.5272,0.562666667,0.536,0.8568,0.537866667,0.1768,0.866015625,0.86328125,0.131640625,0.692578125,0.919140625,0.397265625,1,2,1
